time,price,size,brs,title,link,loc
2015-09-25 17:13:00,2038.0,,1.0,OPEN AND AIRY FLOOR PLAN WITH PRIVATE DECK  WALK TO DOWNTOWN,/eby/apa/5239225774.html,eby
2015-09-25 17:13:00,3625.0,1550.0,3.0,Top Floor 3 bedroom with Pool View Available Soon,/eby/apa/5239212029.html,eby
2015-09-25 17:12:00,4370.0,1170.0,3.0,Lease Today Floor to Ceiling Windows,/eby/apa/5239192950.html,eby
2015-09-25 17:12:00,1597.0,780.0,1.0,OneBedroom OneBathroom Apartment with Laundry Facilities,/eby/apa/5239215148.html,eby
2015-09-25 17:12:00,1600.0,780.0,1.0,Wood plank flooring new appliances granite modern,/eby/apa/5239218637.html,eby
2015-09-25 17:10:00,3889.0,1511.0,3.0,Beautiful 3x3 on First Floor with Great Space,/eby/apa/5239215736.html,eby
2015-09-25 17:10:00,1800.0,1000.0,3.0,Coming soon 3 bd/2bath near Laurel Community,/eby/apa/5239222478.html,eby
2015-09-25 17:10:00,1664.0,1014.0,2.0,Preleasing for November Stop by today for a tour,/eby/apa/5239221658.html,eby
2015-09-25 17:08:00,2350.0,906.0,2.0,Beautiful 2BR/2BR Apartment Available,/eby/apa/5239220523.html,eby
2015-09-25 17:08:00,1425.0,642.0,1.0,OnSite Management Courtyard Range,/eby/apa/5223313975.html,eby
2015-09-25 17:07:00,2531.0,747.0,1.0,THE BEST IS NOW AVAILABLE DONT WAIT,/eby/apa/5239206653.html,eby
2015-09-25 17:07:00,2079.0,903.0,2.0,Private Gated Community  Renovated Wood Inspired Floors,/eby/apa/5239218337.html,eby
2015-09-25 17:06:00,2328.0,916.0,1.0,Best Kept Secret The Best Location Spacious One Bedroom,/eby/apa/5239205352.html,eby
2015-09-25 17:06:00,2780.0,1000.0,2.0,Top Floor Private Balcony Spacious Sunny With Garden Views,/eby/apa/5228775089.html,eby
2015-09-25 17:05:00,2456.0,1109.0,3.0,Our 3 bedroom 2 bath is just what you have been waiting for,/eby/apa/5239206247.html,eby
2015-09-25 17:05:00,2295.0,3000.0,5.0,Spacious 5bedroom house for rent Tracy,/eby/apa/5236121077.html,eby
2015-09-25 17:04:00,3100.0,1583.0,4.0,Fremont Ardenwood Forest Park house for rent ,/eby/apa/5239184656.html,eby
2015-09-25 17:04:00,3450.0,1250.0,2.0,Lafayette Creekside Home,/eby/apa/5222941641.html,eby
2015-09-25 17:04:00,2680.0,1000.0,2.0,Spacious Apt Beautiful Landscaped Gardens BuiltIn Bookcases,/eby/apa/5228812471.html,eby
2015-09-25 17:04:00,4675.0,1510.0,3.0,Brand New Community Featuring A Modern Three Bedroom Washer  Dryer,/eby/apa/5239205633.html,eby
2015-09-25 17:04:00,2062.0,,2.0,Spacious 2X1 Apt Available Now,/eby/apa/5239175410.html,eby
2015-09-25 17:03:00,2790.0,1045.0,2.0,Apartment Home With Private Garage  Fireplace Available Now,/eby/apa/5239213635.html,eby
2015-09-25 17:02:00,2500.0,,1.0,Custom Remodeled One Bedroom Hardwood Floors,/eby/apa/5228781272.html,eby
2015-09-25 16:59:00,2145.0,1000.0,2.0,Tired of Traffic  Driving Hayward  Union City Bart Just Minutes Awa,/eby/apa/5239175230.html,eby
2015-09-25 16:58:00,2772.0,1091.0,2.0,Living made easy and affordable at City View,/eby/apa/5239207784.html,eby
2015-09-25 16:57:00,2862.0,1065.0,2.0,Wonderful 2x2 with Renovation Available Soon,/eby/apa/5239207050.html,eby
2015-09-25 16:57:00,2025.0,713.0,1.0,So many things to do here at City View,/eby/apa/5239207011.html,eby
2015-09-25 16:56:00,2255.0,662.0,1.0,City View is waiting for you,/eby/apa/5239206295.html,eby
2015-09-25 16:55:00,5995.0,4500.0,5.0,CASTLE FOR RENT on Alhambra Valley,/eby/apa/5199198345.html,eby
2015-09-25 16:53:00,2395.0,1000.0,3.0,Walking Distant to Downtown ... Avaialble Now,/eby/apa/5239202236.html,eby
2015-09-25 16:51:00,1795.0,,1.0,ALBANY  Remodeled Apartment. 87 Walk Score,/eby/apa/5224876602.html,eby
2015-09-25 16:50:00,2097.0,1240.0,2.0,PetFriendly TwoBedroom Home Built For Superior Comfort,/eby/apa/5239199118.html,eby
2015-09-25 16:50:00,2795.0,1170.0,2.0,ALBANY  Lovely Condo at Bayside Commons,/eby/apa/5228605661.html,eby
2015-09-25 16:49:00,1740.0,,1.0,DOWNSTAIRS LOCATION  CALL TODAY,/eby/apa/5239187639.html,eby
2015-09-25 16:48:00,4895.0,1900.0,3.0,10/1 Remodeled 3BD 2BA Home on Berk/Albany Border,/eby/apa/5228460727.html,eby
2015-09-25 16:47:00,1900.0,527.0,1.0,NOW THIS IS LIVING JUST FEW MINUTES FROM THE LAKE,/eby/apa/5239179362.html,eby
2015-09-25 16:47:00,1439.0,708.0,1.0,Living in this Amazing Apartment Always Feels Like a Vacation,/eby/apa/5239194898.html,eby
2015-09-25 16:46:00,3500.0,1924.0,4.0,4br  3 bath 2 story home in Dublin,/eby/apa/5198668022.html,eby
2015-09-25 16:45:00,4295.0,1550.0,3.0,Berkeley Newly Remodeled Large Flat with Garage Open Sunday 9/27,/eby/apa/5239193168.html,eby
2015-09-25 16:43:00,2195.0,1050.0,2.0,2x2 Apartment becoming available soon,/eby/apa/5232804969.html,eby
2015-09-25 16:42:00,2195.0,1050.0,2.0,2x2 Apartment Becoming Available with Washer  Dryer,/eby/apa/5232804038.html,eby
2015-09-25 16:40:00,4150.0,1155.0,2.0,Cozy Units Stunning Views Live Luxury with Higby,/eby/apa/5239147971.html,eby
2015-09-25 16:40:00,850.0,110.0,1.0,Fremont 94538 single house,/eby/apa/5239186933.html,eby
2015-09-25 16:39:00,2850.0,1280.0,2.0,Updated corner unit 2 bed condo in Uptown with parking,/eby/apa/5239185294.html,eby
2015-09-25 16:39:00,3885.0,,2.0,Spacious Brand New Two Bedroom Apartment Available Now,/eby/apa/5239146789.html,eby
2015-09-25 16:38:00,1945.0,800.0,1.0,QUIET AND GATED APARTMENT HOME WITH SWIMMING POOL AVAILABLE NOW,/eby/apa/5217552991.html,eby
2015-09-25 16:38:00,1550.0,500.0,1.0,Beautiful Studio  Central Fremont,/eby/apa/5239164501.html,eby
2015-09-25 16:36:00,1900.0,745.0,1.0,Lovely 11th Floor Condo w/ Nice Partial Bay Views,/eby/apa/5235339374.html,eby
2015-09-25 16:33:00,3095.0,1897.0,3.0,Beautiful 3BR/2.5BA Townhome in Dublin Ranch Villages Courtyards,/eby/apa/5239177847.html,eby
2015-09-25 16:32:00,2355.0,1019.0,2.0,See it Today MoveIn Tomorrow,/eby/apa/5239167317.html,eby
2015-09-25 16:30:00,2000.0,1872.0,4.0,Cozy TwoStory Home No Section 8,/eby/apa/5239175064.html,eby
2015-09-25 16:30:00,2208.0,756.0,1.0,1 BEDROOM W/ DEN RENOVATED,/eby/apa/5239163419.html,eby
2015-09-25 16:29:00,1750.0,1130.0,2.0,Nice Single family home,/eby/apa/5235427487.html,eby
2015-09-25 16:28:00,1995.0,1000.0,2.0,The Terraces has just what you have been looking for,/eby/apa/5239172453.html,eby
2015-09-25 16:28:00,3250.0,2400.0,4.0,Beautiful 4 BR Home in San Leandro,/eby/apa/5239171377.html,eby
2015-09-25 16:27:00,2225.0,862.0,1.0,This Beautiful Apartment can be Yours Today Tons of Amenities,/eby/apa/5239140421.html,eby
2015-09-25 16:26:00,2743.0,1220.0,2.0,2BR With your own W/D  Free Parking Space Heated Pools  Fitness Gym,/eby/apa/5239169186.html,eby
2015-09-25 16:26:00,1895.0,585.0,1.0,COME BY SATURDAY 9/26 TO TOUR AND APPLY FOR OUR REMODELED 1X1,/eby/apa/5239169051.html,eby
2015-09-25 16:24:00,2200.0,840.0,1.0,Hayward Condo,/eby/apa/5239166818.html,eby
2015-09-25 16:23:00,2290.0,803.0,1.0,590 El Dorado Ave. 209  Avail Oct 10,/eby/apa/5239165977.html,eby
2015-09-25 16:23:00,3800.0,2350.0,5.0,5 BR and 3 BA Home For Rent,/eby/apa/5239165396.html,eby
2015-09-25 16:22:00,3425.0,1155.0,2.0,Lease Today Washer and Dryer Parking Garage,/eby/apa/5239164075.html,eby
2015-09-25 16:22:00,1735.0,930.0,2.0,Come Home To Relax  Kick Back,/eby/apa/5239154664.html,eby
2015-09-25 16:21:00,4275.0,1729.0,3.0,Beautiful Single Story,/eby/apa/5228451336.html,eby
2015-09-25 16:20:00,2402.0,901.0,2.0,Two Bedroom Apt Home Pool Spa Fitness Center W/D In Uni,/eby/apa/5239161852.html,eby
2015-09-25 16:20:00,3070.0,1067.0,2.0,2BD/2BA townhome with attached garage and new stainless steel appls.,/eby/apa/5233956984.html,eby
2015-09-25 16:20:00,2080.0,939.0,2.0,Two Bedroom Near Public Transportation Shopping and Dining,/eby/apa/5239161148.html,eby
2015-09-25 16:20:00,3390.0,1029.0,2.0,Two Bedroom Available September,/eby/apa/5239150825.html,eby
2015-09-25 16:19:00,2149.0,901.0,2.0,GET ON UP AND HEAD OVER TO THE BRIDGE,/eby/apa/5239160560.html,eby
2015-09-25 16:19:00,2508.0,900.0,2.0,Awesome 2BD/2BA apartment available soon Lots of amenities included,/eby/apa/5233951689.html,eby
2015-09-25 16:19:00,1958.0,701.0,1.0,Be At The Center Of It All In This Wonderful One Bedroom Apt Home,/eby/apa/5239160013.html,eby
2015-09-25 16:18:00,1537.0,948.0,2.0,Well give you a FREE hundred bucks if you move in this weekend,/eby/apa/5239146652.html,eby
2015-09-25 16:18:00,2040.0,701.0,1.0,Beautiful One Bedroom Apt Home Pool Spa W/D In Unit,/eby/apa/5239158923.html,eby
2015-09-25 16:18:00,1395.0,750.0,1.0,1 Bedroom Apartment in Nice Richmond North  East Neighborhood,/eby/apa/5239158867.html,eby
2015-09-25 16:17:00,1325.0,,2.0,PRIVATE LITTE COURT OFF MAPLE AVE,/eby/apa/5239157762.html,eby
2015-09-25 16:17:00,2183.0,712.0,1.0,1BD/1BA apartment in the heart of San Ramon Ready to move in 10/5,/eby/apa/5233965196.html,eby
2015-09-25 16:15:00,2500.0,1700.0,4.0,Downtown Livermore Beautiful Styled home for Rent,/eby/apa/5239155682.html,eby
2015-09-25 16:15:00,1350.0,,2.0,7620 HILLSIDE ST UNIT D OAKLAND,/eby/apa/5239125055.html,eby
2015-09-25 16:12:00,3510.0,850.0,2.0,Be At The Center Of It All In This Wonderful Two Bedroom Apt Home,/eby/apa/5239151292.html,eby
2015-09-25 16:12:00,3806.0,1198.0,1.0,Waterfront View at Jack London Square,/eby/apa/5228006709.html,eby
2015-09-25 16:12:00,1400.0,,4.0,Huge home for rent in Patterson Near livermore commute,/eby/apa/5239150657.html,eby
2015-09-25 16:11:00,5395.0,3195.0,6.0,Hardie500 Off 1st Month Fall Special 6 Bed home Available Now,/eby/apa/5239132461.html,eby
2015-09-25 16:11:00,2795.0,1597.0,3.0,Gold Rush  Beautiful Clayton Home Available Now,/eby/apa/5239132322.html,eby
2015-09-25 16:11:00,1350.0,,2.0,2 bed duplex w/garagelaundry,/eby/apa/5239149288.html,eby
2015-09-25 16:10:00,2895.0,788.0,1.0,Upscale One Bedroom In Gated Community With Garage,/eby/apa/5239149024.html,eby
2015-09-25 16:10:00,1750.0,526.0,1.0,Arbol Verde Apartments 1x1 Cottage Available,/eby/apa/5239148406.html,eby
2015-09-25 16:09:00,3314.0,935.0,2.0,When Minutes Matter Live Where You Work and Play,/eby/apa/5239126840.html,eby
2015-09-25 16:09:00,1995.0,,1.0,Great Location 1 Bedroom 1 Bath Apartment is waiting for you.,/eby/apa/5239092326.html,eby
2015-09-25 16:09:00,2500.0,1595.0,3.0,House For Lease 3/2 Large Yard,/eby/apa/5239147351.html,eby
2015-09-25 16:08:00,1400.0,642.0,1.0,Private Balcony Fitness Center Refrigerators,/eby/apa/5220027632.html,eby
2015-09-25 16:07:00,3995.0,2660.0,4.0,Alicante  500 off 1st Month 4 Bed 3.5 Bath Home Available Now,/eby/apa/5239138420.html,eby
2015-09-25 16:06:00,2460.0,892.0,2.0,Tour Today Move In Tomorrow w/ 99 Deposit Special,/eby/apa/5239119590.html,eby
2015-09-25 16:05:00,2409.0,635.0,1.0,Its A Beautiful Day Live Next to the City Without City Prices,/eby/apa/5239114099.html,eby
2015-09-25 16:05:00,2350.0,,4.0,Beautiful 4 Bedroom House on Mare Island,/eby/apa/5239141642.html,eby
2015-09-25 16:04:00,2600.0,,3.0,Clayton  Concord  Walnut Creek Rentals,/eby/apa/5239140553.html,eby
2015-09-25 16:02:00,2007.0,708.0,1.0,Great Location Great Price Reserve your new home today,/eby/apa/5239127504.html,eby
2015-09-26 07:07:00,1300.0,560.0,1.0,1 Bedroom/ 1 Bath Granny Unit Brand New Construction,/nby/apa/5233934436.html,nby
2015-09-26 07:02:00,1750.0,,2.0,2 bedroom clean  remodeled,/nby/apa/5239730835.html,nby
2015-09-26 06:36:00,4000.0,1200.0,2.0,Mill Valley House near Tam High School,/nby/apa/5239698229.html,nby
2015-09-26 05:57:00,1750.0,600.0,1.0,New Browns Valley Condo for RentUtilities Included,/nby/apa/5231079035.html,nby
2015-09-26 05:17:00,850.0,925.0,1.0,Practically new energy efficient appliances Ready for your arrival,/nby/apa/5239592628.html,nby
2015-09-26 04:05:00,700.0,280.0,1.0,Quiet rustic studio,/nby/apa/5239583862.html,nby
2015-09-26 01:04:00,845.0,750.0,2.0,2 bd Lakeview home use of lake facilities,/nby/apa/5208524467.html,nby
2015-09-26 01:03:00,699.0,,1.0,Nice 1 bedroom Cottage for rent Lake views,/nby/apa/5214410145.html,nby
2015-09-26 00:45:00,950.0,,1.0,Comfort Zone one bedroom apartment in santa rosa,/nby/apa/5239523807.html,nby
2015-09-26 00:42:00,3950.0,1970.0,3.0,Devonshire neighborhood house for rent,/nby/apa/5230825372.html,nby
2015-09-25 23:45:00,2200.0,1100.0,2.0,Beautiful Two Bedroom Unit,/nby/apa/5239500818.html,nby
2015-09-25 23:37:00,3150.0,,2.0,Spacious Townhouse  Walk 2 Blocks to Plaza,/nby/apa/5222815026.html,nby
2015-09-25 23:35:00,2800.0,,4.0,New on Market Open House Sunday 9/20 7995 Santa Barbara Drive,/nby/apa/5229676580.html,nby
2015-09-25 23:35:00,2800.0,,4.0,4 Bed / 2 Bath Home on CuldeSac with a Detached Studio,/nby/apa/5229691913.html,nby
2015-09-25 23:35:00,1650.0,,1.0,San Anselmo 1 Bedroom Apt for Rent,/nby/apa/5217372203.html,nby
2015-09-25 23:35:00,2300.0,,2.0,Large 2 bedroom apartment FOR RENT ,/nby/apa/5227961628.html,nby
2015-09-25 23:35:00,1900.0,1100.0,2.0,2 Bedroom Home FOR RENT in the Historical JC Neighborhood ,/nby/apa/5228213936.html,nby
2015-09-25 23:35:00,2300.0,,2.0,Oasis on The River Luxurious 2 Bedroom Home in Forestville,/nby/apa/5225584267.html,nby
2015-09-25 23:35:00,2500.0,,3.0,New on Market 4148 Yeager Drive Santa Rosa,/nby/apa/5203832490.html,nby
2015-09-25 22:56:00,4950.0,1106.0,3.0,2 bedroom plus Sleeping Loft 2 bath Floating Home,/nby/apa/5212370495.html,nby
2015-09-25 22:50:00,7500.0,2000.0,2.0,Magnificent Sausalito Townhouse with Panoramic San Francisco Bay Views,/nby/apa/5239489995.html,nby
2015-09-25 22:27:00,1800.0,,3.0,2 BA house in SRJC district,/nby/apa/5239482950.html,nby
2015-09-25 22:21:00,1600.0,750.0,2.0,Santa Rosa jc cottage,/nby/apa/5239480190.html,nby
2015-09-25 22:04:00,1975.0,,1.0,Elegant 1 br/1 bath InLaw in Quiet Neighborhood,/nby/apa/5239471201.html,nby
2015-09-25 21:42:00,3700.0,3100.0,5.0,5bd3.5br house for rent or sale,/nby/apa/5239459154.html,nby
2015-09-25 21:32:00,3600.0,1374.0,3.0,Sunny 3BD/3BA townhouse with view,/nby/apa/5239452984.html,nby
2015-09-25 21:21:00,3295.0,,1.0,HEART of Sausalito..Washer/Dryer in unit Fireplace,/nby/apa/5239446682.html,nby
2015-09-25 21:21:00,2995.0,,1.0,1 Bedroom..Natural light..Views..Small Deck..Garage,/nby/apa/5239446268.html,nby
2015-09-25 20:59:00,2299.0,1450.0,2.0,Fountaingrove The Best of Santa Rosa,/nby/apa/5239409541.html,nby
2015-09-25 20:51:00,1000.0,,1.0,Live on a Small Yacht Ibd 1Ba about 900.mo to 1200.mo DependsWhere,/nby/apa/5239421153.html,nby
2015-09-25 20:25:00,2600.0,2209.0,3.0,Large 3bedroom 2 bath House Bennett Valley,/nby/apa/5239408049.html,nby
2015-09-25 20:25:00,5800.0,,3.0,Home in the Best Public school district,/nby/apa/5194275672.html,nby
2015-09-25 20:23:00,1700.0,,1.0,Nice Cozy apartment in downtown 1bed livingroom,/nby/apa/5224759070.html,nby
2015-09-25 20:18:00,2600.0,2209.0,3.0,Large 3br 2bath House Bennett Valley Area,/nby/apa/5229513277.html,nby
2015-09-25 20:03:00,2700.0,1800.0,3.0,Bennett valley home on quiet street,/nby/apa/5239390865.html,nby
2015-09-25 19:01:00,1450.0,,2.0,1 ba in Downtown Santa Rosa,/nby/apa/5239337667.html,nby
2015-09-25 18:14:00,1055.0,,1.0,1 Bedroom Apartment for Rent,/nby/apa/5239280299.html,nby
2015-09-25 18:14:00,2243.0,650.0,1.0,Close to Free Larkspur Ferry Shuttle Shopping and more,/nby/apa/5239287122.html,nby
2015-09-25 18:00:00,5500.0,1800.0,3.0,Mill Valley Home View of Mt Tam close commute to SF,/nby/apa/5239277832.html,nby
2015-09-25 17:54:00,1898.0,,2.0,ENJOY OUR BEAUTIFULLY LANDSCAPED PARKLIKE COMMUNITY,/nby/apa/5239270960.html,nby
2015-09-25 17:51:00,1734.0,895.0,2.0,Wall Air Conditioning Window Coverings Balcony/Patio,/nby/apa/5239268354.html,nby
2015-09-25 17:48:00,2900.0,1885.0,3.0,Napa valley condo available now,/nby/apa/5222203788.html,nby
2015-09-25 17:43:00,1995.0,900.0,2.0,Adorable Two Bedroom One Bath Napa,/nby/apa/5226692257.html,nby
2015-09-25 17:43:00,1600.0,,3.0,3BD Duplex Close to Napa Valley College and Shopping,/nby/apa/5205150502.html,nby
2015-09-25 17:43:00,1550.0,,1.0,Upstairs 1 Bedroom Napa Apartment,/nby/apa/5205044597.html,nby
2015-09-25 17:41:00,1950.0,1446.0,2.0,Large 2bed/2 bath condo with parking and storage,/nby/apa/5239257249.html,nby
2015-09-25 17:37:00,1875.0,688.0,1.0,Annadel Is Waiting For You To Make It Your New Home Come In Today,/nby/apa/5239120052.html,nby
2015-09-25 17:36:00,3500.0,,2.0,Spacious and Bright 2 Bedroom Condo In Convenient Corte MaderaPRANDI,/nby/apa/5235468136.html,nby
2015-09-25 17:36:00,3100.0,,2.0,Very Cute and Lovely Refreshed Bungalow in Corte Madera PRANDI,/nby/apa/5235992972.html,nby
2015-09-25 17:35:00,2950.0,,2.0,Spyglass Hill Condo With Views Of Mt Tam PRANDI,/nby/apa/5223573075.html,nby
2015-09-25 17:35:00,2495.0,,3.0,Nicely Updated Novato Townhouse PRANDI,/nby/apa/5204389325.html,nby
2015-09-25 17:34:00,4450.0,,3.0,Beautiful Tiburon Townhouse with Sweeping Bay Views PRANDI,/nby/apa/5225251515.html,nby
2015-09-25 17:32:00,2220.0,1009.0,2.0,A Must See Fantastic Location Beautiful Two Bedroom Apt Home,/nby/apa/5239199752.html,nby
2015-09-25 17:26:00,2473.0,847.0,2.0,Find Peace of Mind Here at the Lofts at Albert Park,/nby/apa/5239233938.html,nby
2015-09-25 17:25:00,4150.0,1020.0,2.0,Beautiful Top Floor Corner Apartment Home  Hurry In For a Tour,/nby/apa/5239222124.html,nby
2015-09-25 17:25:00,2678.0,,2.0,SF  YOUR FINGERTIPS...BEAUTIFUL CORTE MADERA 2X1,/nby/apa/5239238694.html,nby
2015-09-25 17:23:00,4695.0,1020.0,2.0,Newly Renovated Building  Beautiful Marina Views  This Will Not Last,/nby/apa/5239224591.html,nby
2015-09-25 17:22:00,6700.0,1375.0,3.0,Spacious 3 Bedroom Apartment Home With Bay Views,/nby/apa/5239225499.html,nby
2015-09-25 17:21:00,1659.0,621.0,1.0,1BR/1BA Home Featuring Stainless Steel Kitchen Appliances Pets OK,/nby/apa/5239225961.html,nby
2015-09-25 17:21:00,500.0,,1.0,ANYWHERE in the BAY AREA 29 Yacht Perfect for One,/nby/apa/5236105653.html,nby
2015-09-25 17:21:00,5795.0,1335.0,3.0,Spacious 3 Bedroom Townhome Available Soon,/nby/apa/5239222924.html,nby
2015-09-25 17:19:00,1642.0,661.0,1.0,With a little twitch of your nose you too can live at Enclave,/nby/apa/5239232095.html,nby
2015-09-25 17:18:00,1299.0,600.0,1.0,Make Parc Station Your New Home Apartments Available Now,/nby/apa/5239231690.html,nby
2015-09-25 17:14:00,2068.0,111.0,2.0,Central Air Conditioned Two Bedroom Relax By The Pool and Spa,/nby/apa/5239216839.html,nby
2015-09-25 17:13:00,2191.0,,1.0,Ahhh... what a place Live in comfort at Rafael Town Center Apartments,/nby/apa/5239226064.html,nby
2015-09-25 17:12:00,3757.0,1585.0,3.0,Convenient Location Comfortable Living  Call Today,/nby/apa/5239224437.html,nby
2015-09-25 17:05:00,1795.0,,2.0,BEAUTIFUL GROUNDSCONVENIENT LOCATION hw,/nby/apa/5239216398.html,nby
2015-09-25 17:04:00,2169.0,1139.0,2.0,All You Need And More Pool Large Closet Fireplace,/nby/apa/5239187589.html,nby
2015-09-25 17:04:00,4990.0,,4.0,Spacious Four Bedroom Three Bath Home with Great Water Views,/nby/apa/5217202170.html,nby
2015-09-25 17:03:00,1675.0,,1.0,One Bedroom Apt. with Views of Richardson Bay,/nby/apa/5195049266.html,nby
2015-09-25 17:03:00,5950.0,3400.0,4.0,Lovely Marin County Home with Water Views Flexible Lease Terms,/nby/apa/5194896497.html,nby
2015-09-25 17:03:00,3950.0,1443.0,2.0,LOVELY WATERFRONT HOME IN MILL VALLEY,/nby/apa/5206572775.html,nby
2015-09-25 17:03:00,5900.0,,5.0,Wonderful contemporary home with detached studio,/nby/apa/5216242579.html,nby
2015-09-25 17:03:00,4250.0,,3.0,Great home in great school district,/nby/apa/5211933969.html,nby
2015-09-25 17:01:00,2795.0,,2.0,Beautifully upgraded townhouse in the Scottsdale Pond area near Villa,/nby/apa/5239212150.html,nby
2015-09-25 16:59:00,1395.0,,1.0,1 bath Cozy Home For Rent In Senior Community Age 55,/nby/apa/5239209696.html,nby
2015-09-25 16:58:00,1580.0,960.0,2.0,SPACIOUS UNIT walkin closet cc,/nby/apa/5239208109.html,nby
2015-09-25 16:57:00,1295.0,,1.0,Cute  Cozy Home For Rent In Senior Community Age 55,/nby/apa/5239206562.html,nby
2015-09-25 16:53:00,3095.0,1100.0,3.0,Charming Home on Quiet Street Offers Lots of Privacy,/nby/apa/5239201734.html,nby
2015-09-25 16:51:00,3495.0,2258.0,5.0,Spacious Home Quiet Neighborhood Across from the Pool,/nby/apa/5239199506.html,nby
2015-09-25 16:50:00,2695.0,1024.0,2.0,End unit townhouse with a wraparound deck in the Pleasant Valley Scho,/nby/apa/5239198832.html,nby
2015-09-25 16:49:00,1995.0,872.0,2.0,Remodeled End Unit Near Pool,/nby/apa/5239197635.html,nby
2015-09-25 16:48:00,1995.0,810.0,2.0,Condo in Gateway Commons,/nby/apa/5239196979.html,nby
2015-09-25 16:43:00,1935.0,1200.0,2.0,Great One and TwoBedrooms Locations Santa Rosa Location,/nby/apa/5239190657.html,nby
2015-09-25 16:41:00,2995.0,1396.0,3.0,Light and Bright Duplex near Hamilton Field,/nby/apa/5239188032.html,nby
2015-09-25 16:40:00,3895.0,1992.0,4.0,Lovely Hamilton Home,/nby/apa/5239187033.html,nby
2015-09-25 16:40:00,1750.0,821.0,2.0,BEAUTIFUL APARTMENTS WITH PLENTIFUL LUXURY AMENITIES,/nby/apa/5239179344.html,nby
2015-09-25 16:39:00,1995.0,,2.0,Updated Apartment Walking Distance to Downtown Novato,/nby/apa/5239186014.html,nby
2015-09-25 16:39:00,2195.0,1206.0,1.0,Centrally Located Spacious End Unit,/nby/apa/5239185143.html,nby
2015-09-25 16:38:00,4395.0,3318.0,4.0,3300 sf Hilltop Home with Breathtaking Views of the Ignacio Hills,/nby/apa/5239184352.html,nby
2015-09-25 16:36:00,2171.0,733.0,1.0,Discover Comfortable Living in This Remodeled OneBedroom Home,/nby/apa/5239182552.html,nby
2015-09-25 16:34:00,1939.0,,2.0,PARKLIKE SETTING IN BEAUTIFUL NATUREFILLED COMMUNITY,/nby/apa/5221803176.html,nby
2015-09-25 16:33:00,1695.0,,2.0,Updated 2BR/1BA 1695 great location,/nby/apa/5223553050.html,nby
2015-09-25 16:33:00,1495.0,900.0,2.0,Gated Condo Community 1495,/nby/apa/5223549531.html,nby
2015-09-25 16:30:00,2300.0,,3.0,Move in Ready Three Bedroom in Oakmont,/nby/apa/5208970251.html,nby
2015-09-25 16:27:00,1850.0,,2.0,Charming Triplex on Oakmont Golf Course,/nby/apa/5219975499.html,nby
2015-09-25 16:27:00,3520.0,700.0,1.0,1 MONTH FREE 1BD 1BA SERENITY AT LARKSPUR,/nby/apa/5239144305.html,nby
2015-09-25 16:21:00,2299.0,1450.0,2.0,These Condos Go Quick Call For Fall Availability Today,/nby/apa/5239147300.html,nby
2015-09-25 16:21:00,3475.0,950.0,2.0,RENTAL BONANZA A MONTH FREE YOUR CHOICE OF UNIT SERENITY AT LARKSPUR,/nby/apa/5239141653.html,nby
2015-09-25 16:20:00,3050.0,780.0,1.0,1BR AVAILABLE AND 1 MONTH FREE THIS WEEKEND SERENITY AT LARKSPUR,/nby/apa/5239104674.html,nby
2015-09-25 16:19:00,1500.0,,1.0,Small Private Cottage in the Dominican District,/nby/apa/5239159949.html,nby
2015-09-25 16:17:00,2000.0,960.0,2.0,LUXURIOUS 2 BEDROOM TOWNHOUSE wal,/nby/apa/5239157133.html,nby
2015-09-25 16:14:00,3745.0,1096.0,2.0,1 MONTH FREE ON THIS BEAUTIFUL TOWNHOUSE SERENITY AT LARKSPUR.,/nby/apa/5239147646.html,nby
2015-09-25 16:14:00,1150.0,,1.0,Watertower for unique living,/nby/apa/5206901144.html,nby
2015-09-25 16:13:00,1950.0,850.0,1.0,Sweet Country Cottage with 1 bedroom plus office,/nby/apa/5206881401.html,nby
2015-09-25 16:12:00,3315.0,1513.0,3.0,Your Apartment Home Sanctuary Awaits At The Artisan In Petaluma,/nby/apa/5239150646.html,nby
2015-09-25 16:11:00,3545.0,946.0,2.0,ANY UNIT 1 MONTH FREE THIS WEEKEND SERENITY LARKSPUR,/nby/apa/5239133570.html,nby
2015-09-25 16:11:00,3510.0,900.0,2.0,NEWLY RENOVATED 2BR FLAT ONE MONTH FREE SERENITY AT LARKSPUR,/nby/apa/5239138144.html,nby
2015-09-25 16:07:00,2250.0,,1.0,ENJOY POOLSIDE LIVING AT MARIN GARDENS,/nby/apa/5239144424.html,nby
2015-09-25 16:04:00,2250.0,,1.0,HIDDEN GEM IN SAN RAFAEL,/nby/apa/5239141148.html,nby
2015-09-25 16:02:00,3745.0,1096.0,2.0,SAVE SAVE SAVE THIS WEEKEND 1 MONTH FREE SERENITY AT LARKSPUR.,/nby/apa/5239126949.html,nby
2015-09-25 16:00:00,2475.0,,1.0,LIVE AT THE BASE OF MT. TAMALPIAS,/nby/apa/5239136192.html,nby
2015-09-25 16:00:00,3100.0,780.0,2.0,NICE 1BR SAVE 238 A MONTH SERENITY AT LARKSPUR,/nby/apa/5239135141.html,nby
2015-09-25 15:55:00,3495.0,1650.0,3.0,Sunny 3/2 Walk to Montecito Plaza  Schools Fenced Yard Deck,/nby/apa/5224616111.html,nby
2015-09-25 15:54:00,1850.0,1100.0,2.0,Available NOW SPACIOUS 2 BEDROOM pe,/nby/apa/5239126771.html,nby
